what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295680955468
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295680955484
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295681030109
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1295681089921
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1295681091421
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1295681126406
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1295681127390
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295681136625
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295681136625
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295681136750
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295681195406
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295681227593
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295681238453
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1295681251937
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1295681254921
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1295681274046
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1295681276812
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1295681280734
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1295681283515
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1295681286984
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1295681289578
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1295681301406
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1295681303078
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1295681318250
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1295681318703
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1295681340312
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1295681353921
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1295681504453
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1295681505562
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1295681536437
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1295681537281
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1295681543234
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1295681546593
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1295681553296
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1295681561171
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1295681565468
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1295681566171
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1295681567562
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295681567843
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295681568093
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295681575000
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295681575031
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1295681575031
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1295681576921
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1295681579031
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1295681581437
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1295681597625
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1295681623031
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1295681627000
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295681627296
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295681627515
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1295681631328
opened,editor,org.eclipse.cdt.ui,5.2.1.201009241320,"org.eclipse.cdt.ui.binaryEditor",1295681632921
activated,editor,org.eclipse.cdt.ui,5.2.1.201009241320,"org.eclipse.cdt.ui.binaryEditor",1295681633062
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1295681635875
closed,editor,org.eclipse.cdt.ui,5.2.1.201009241320,"org.eclipse.cdt.ui.binaryEditor",1295681635875
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1295681638296
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1295681640250
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1295681655140
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295681664875
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295681722718
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295681734015
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295681792531
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1295681792531
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1295681794953
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1295681872484
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1295681873531
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295681873828
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295681874062
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295681878078
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295681882546
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1295681883921
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1295681885953
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1295681916140
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1295681932562
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1295681934078
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295681934390
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295681934593
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295681937656
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295681959890
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1295681969937
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295681972593
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295681994375
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682007203
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682010437
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682012343
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682068500
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1295682072734
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1295682074531
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682074796
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682075031
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682076718
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682076718
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682076843
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682098312
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682110078
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682113156
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1295682119421
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1295682122687
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682141078
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682160265
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1295682162437
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1295682165203
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1295682166609
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682166875
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682167046
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682170109
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682170109
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682170187
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682222234
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1295682254171
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1295682255718
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1295682258125
started,bundle,org.eclipse.tm.tcf,0.3.0.201009241320,"org.eclipse.tm.tcf",1295682271625
started,bundle,org.eclipse.tm.tcf.core,0.3.0.201009241320,"org.eclipse.tm.tcf.core",1295682271625
started,bundle,org.eclipse.cdt.debug.edc,1.0.0.201009241320,"org.eclipse.cdt.debug.edc",1295682271625
started,bundle,org.eclipse.cdt.debug.edc.ui,1.0.0.201009241320,"org.eclipse.cdt.debug.edc.ui",1295682271640
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1295682277109
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1295682277187
closed,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1295682277187
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1295682278140
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682294062
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682295031
activated,perspective,org.eclipse.cdt.ui,5.2.1.201009241320,"org.eclipse.cdt.ui.CPerspective",1295682295109
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.resetPerspective",1295682295375
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1295682296687
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1295682296687
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1295682303468
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1295682303484
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1295682310703
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682311953
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682348203
no handler,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1295682349390
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1295682350390
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1295682351609
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1295682352812
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1295682356515
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1295682357468
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1295682363921
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1295682364984
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682365265
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682365312
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682366953
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682405796
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1295682421328
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1295682422484
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682422765
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682422890
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682424281
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682437578
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1295682440937
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1295682441609
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682441890
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682441937
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682442562
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682514890
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1295682524437
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1295682539312
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682539593
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682539640
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682540500
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682570296
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1295682579531
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1295682580390
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682580671
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682580828
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682581281
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682581281
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682581390
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682624656
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682625171
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682625171
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682625296
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682627703
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682628843
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682628843
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682628953
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682739125
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1295682746000
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1295682749828
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682750109
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682750265
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1295682751500
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682751703
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682754406
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1295682761000
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682768578
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682780468
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682784140
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682786171
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682787296
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682788062
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295682788125
stopped,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1295682788281
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1295682788281
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1295682788281
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201009241320,"org.eclipse.cdt.debug.ui.memory.search",1295682788296
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.0.201009241320,"org.eclipse.cdt.debug.ui.memory.traditional",1295682788296
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201009241320,"org.eclipse.cdt.codan.checkers.ui",1295682788296
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,1.0.0.201009241320,"org.eclipse.cdt.codan.ui.cxx",1295682788296
stopped,bundle,org.eclipse.cdt.codan.ui,1.0.0.201009241320,"org.eclipse.cdt.codan.ui",1295682788296
stopped,bundle,org.eclipse.cdt.core.lrparser.xlc,1.0.0.201009241320,"org.eclipse.cdt.core.lrparser.xlc",1295682788296
stopped,bundle,org.eclipse.cdt.debug.edc.linux.x86,1.0.0.201009241320,"org.eclipse.cdt.debug.edc.linux.x86",1295682788296
stopped,bundle,org.eclipse.cdt.debug.edc.windows.ui,1.0.0.201009241320,"org.eclipse.cdt.debug.edc.windows.ui",1295682788296
stopped,bundle,org.eclipse.cdt.debug.edc.windows,1.0.0.201009241320,"org.eclipse.cdt.debug.edc.windows",1295682788296
stopped,bundle,org.eclipse.cdt.debug.edc.ui,1.0.0.201009241320,"org.eclipse.cdt.debug.edc.ui",1295682788296
stopped,bundle,org.eclipse.cdt.launch.remote,2.2.0.201009241320,"org.eclipse.cdt.launch.remote",1295682788296
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009241320,"org.eclipse.cdt.debug.mi.ui",1295682788296
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009241320,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1295682788296
stopped,bundle,org.eclipse.cdt.debug.gdbjtag.ui,7.0.0.201009241320,"org.eclipse.cdt.debug.gdbjtag.ui",1295682788296
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009241320,"org.eclipse.cdt.dsf.gdb.ui",1295682788312
stopped,bundle,org.eclipse.cdt.examples.dsf,2.1.0.201009241320,"org.eclipse.cdt.examples.dsf",1295682788312
stopped,bundle,org.eclipse.cdt.examples.dsf.pda.ui,2.1.0.201009241320,"org.eclipse.cdt.examples.dsf.pda.ui",1295682788312
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009241320,"org.eclipse.cdt.dsf.ui",1295682788312
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201009241320,"org.eclipse.cdt.gdb.ui",1295682788312
stopped,bundle,org.eclipse.cdt.debug.edc.x86,1.0.0.201009241320,"org.eclipse.cdt.debug.edc.x86",1295682788312
stopped,bundle,org.eclipse.cdt.debug.edc,1.0.0.201009241320,"org.eclipse.cdt.debug.edc",1295682788312
stopped,bundle,org.eclipse.cdt.debug.gdbjtag.core,7.0.0.201009241320,"org.eclipse.cdt.debug.gdbjtag.core",1295682788312
stopped,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009241320,"org.eclipse.cdt.dsf.gdb",1295682788312
stopped,bundle,org.eclipse.cdt.launch,6.1.0.201009241320,"org.eclipse.cdt.launch",1295682788312
stopped,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009241320,"org.eclipse.cdt.debug.ui",1295682788312
stopped,bundle,org.eclipse.cdt.managedbuilder.ui.tests,7.0.0.201009241320,"org.eclipse.cdt.managedbuilder.ui.tests",1295682788312
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201009241320,"org.eclipse.cdt.managedbuilder.ui",1295682788312
stopped,bundle,org.eclipse.cdt.make.ui,7.0.0.201009241320,"org.eclipse.cdt.make.ui",1295682788312
stopped,bundle,org.eclipse.cdt.managedbuilder.bupc.ui,1.0.3.201009241320,"org.eclipse.cdt.managedbuilder.bupc.ui",1295682788312
stopped,bundle,org.eclipse.cdt.ui.tests,5.1.0.201009241320,"org.eclipse.cdt.ui.tests",1295682788312
stopped,bundle,org.eclipse.cdt.ui,5.2.1.201009241320,"org.eclipse.cdt.ui",1295682788312
stopped,bundle,org.eclipse.rse.files.ui,3.1.101.v201009071110,"org.eclipse.rse.files.ui",1295682788312
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1295682788312
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1295682788312
