what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.cdt.launch.remote,2.2.0.201009241320,"org.eclipse.cdt.launch.remote",1295678718906
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009241320,"org.eclipse.cdt.debug.mi.ui",1295678718906
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009241320,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1295678718906
stopped,bundle,org.eclipse.cdt.debug.gdbjtag.ui,7.0.0.201009241320,"org.eclipse.cdt.debug.gdbjtag.ui",1295678718906
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009241320,"org.eclipse.cdt.dsf.gdb.ui",1295678718906
stopped,bundle,org.eclipse.cdt.examples.dsf,2.1.0.201009241320,"org.eclipse.cdt.examples.dsf",1295678718906
stopped,bundle,org.eclipse.cdt.examples.dsf.pda.ui,2.1.0.201009241320,"org.eclipse.cdt.examples.dsf.pda.ui",1295678718906
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009241320,"org.eclipse.cdt.dsf.ui",1295678718906
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201009241320,"org.eclipse.cdt.gdb.ui",1295678718906
stopped,bundle,org.eclipse.cdt.debug.edc.x86,1.0.0.201009241320,"org.eclipse.cdt.debug.edc.x86",1295678718921
stopped,bundle,org.eclipse.cdt.debug.edc,1.0.0.201009241320,"org.eclipse.cdt.debug.edc",1295678718921
stopped,bundle,org.eclipse.cdt.debug.gdbjtag.core,7.0.0.201009241320,"org.eclipse.cdt.debug.gdbjtag.core",1295678718921
stopped,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009241320,"org.eclipse.cdt.dsf.gdb",1295678718921
stopped,bundle,org.eclipse.cdt.launch,6.1.0.201009241320,"org.eclipse.cdt.launch",1295678718921
stopped,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009241320,"org.eclipse.cdt.debug.ui",1295678718921
stopped,bundle,org.eclipse.cdt.managedbuilder.ui.tests,7.0.0.201009241320,"org.eclipse.cdt.managedbuilder.ui.tests",1295678718921
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201009241320,"org.eclipse.cdt.managedbuilder.ui",1295678718921
stopped,bundle,org.eclipse.cdt.make.ui,7.0.0.201009241320,"org.eclipse.cdt.make.ui",1295678718921
stopped,bundle,org.eclipse.cdt.managedbuilder.bupc.ui,1.0.3.201009241320,"org.eclipse.cdt.managedbuilder.bupc.ui",1295678718921
stopped,bundle,org.eclipse.cdt.ui.tests,5.1.0.201009241320,"org.eclipse.cdt.ui.tests",1295678718921
stopped,bundle,org.eclipse.cdt.ui,5.2.1.201009241320,"org.eclipse.cdt.ui",1295678718921
stopped,bundle,org.eclipse.rse.files.ui,3.1.101.v201009071110,"org.eclipse.rse.files.ui",1295678718921
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1295678718921
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1295678718921
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1295678718921
activated,perspective,org.eclipse.cdt.ui,,"org.eclipse.cdt.ui.CPerspective",1295678727890
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1295678727890
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1295678727890
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1295678727890
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1295678727890
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1295678727890
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1295678727890
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1295678727890
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1295678727890
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1295678727890
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1295678727890
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1295678727890
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1295678727890
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1295678727890
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1295678727890
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1295678727890
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1295678727890
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1295678727890
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1295678727890
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1295678727906
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1295678727906
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.1.R36x_v20100901,"org.eclipse.equinox.p2.artifact.repository",1295678727906
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1295678727906
started,bundle,org.eclipse.equinox.p2.director,2.0.2.R36x_v20100823,"org.eclipse.equinox.p2.director",1295678727906
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1295678727906
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1295678727906
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.0.v20100518,"org.eclipse.equinox.p2.extensionlocation",1295678727906
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1295678727906
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1295678727906
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1295678727906
started,bundle,org.eclipse.equinox.p2.publisher,1.1.2.v20100824-2220,"org.eclipse.equinox.p2.publisher",1295678727906
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1295678727906
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1295678727906
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.0.2.R36x_v20100823,"org.eclipse.equinox.p2.touchpoint.eclipse",1295678727906
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1295678727906
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1295678727906
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1295678727906
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1295678727906
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1295678727906
