what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648309781
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648310859
error,log,,,"A program file was not specified in the launch configuration.",1295648310984
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648311000
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648313421
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648315171
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648325078
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1295648325078
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1295648328703
error,log,,,"A program file was not specified in the launch configuration.",1295648328781
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648328796
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648334250
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648336093
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648340812
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1295648340828
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1295648342234
error,log,,,"A program file was not specified in the launch configuration.",1295648342312
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648342328
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648344609
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1295648348953
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1295648349093
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648351093
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1295648355328
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648355390
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1295648355406
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.rename",1295648355406
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1295648357656
error,log,,,"A program file was not specified in the launch configuration.",1295648357750
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648357750
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648360218
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648367265
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648431265
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1295648431281
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648433390
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648434578
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1295648434578
activated,editor,org.eclipse.cdt.ui,5.2.1.201009241320,"org.eclipse.cdt.ui.editor.CEditor",1295648438625
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1295648446171
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648448218
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648448250
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648448250
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648449359
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1295648449359
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648450437
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648488515
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1295648489984
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648493859
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648493875
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648493875
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648495109
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1295648495109
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1295648506500
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648510234
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648510250
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648510265
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648511453
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1295648511468
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648513734
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648549640
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648554421
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1295648556875
started,bundle,org.eclipse.core.externaltools,1.0.1.v20100831_r361,"org.eclipse.core.externaltools",1295648556890
started,bundle,org.eclipse.mylyn.wikitext.ui,1.3.0.v20100608-0100-e3x,"org.eclipse.mylyn.wikitext.ui",1295648572375
started,bundle,org.eclipse.mylyn.wikitext.core,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.core",1295648572375
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648579093
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1295648579109
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648588515
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648588531
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648588703
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648722234
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648723093
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648745343
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648749312
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648749312
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648749453
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648759453
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648765000
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648769828
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648769843
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648769890
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648771984
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648772000
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648772000
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648774265
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1295648774281
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648783406
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648805515
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1295648805531
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildProject",1295648816609
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648824843
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648876265
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.properties",1295648876281
activated,editor,org.eclipse.cdt.ui,5.2.1.201009241320,"org.eclipse.cdt.ui.editor.CEditor",1295648882031
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1295648883109
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648888703
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648888718
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648888718
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648889937
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1295648889937
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648893328
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648935359
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1295648954312
started,bundle,org.eclipse.equinox.p2.ui,2.0.0.v20100518,"org.eclipse.equinox.p2.ui",1295648954312
started,bundle,org.eclipse.ecf.filetransfer,4.0.0.v20100529-0735,"org.eclipse.ecf.filetransfer",1295648954343
started,bundle,org.eclipse.ecf.identity,3.1.0.v20100529-0735,"org.eclipse.ecf.identity",1295648954359
started,bundle,org.eclipse.ecf,3.1.0.v20100529-0735,"org.eclipse.ecf",1295648954375
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20100529-0735,"org.eclipse.ecf.provider.filetransfer.httpclient",1295648954703
started,bundle,org.eclipse.ecf.provider.filetransfer,3.1.0.v20100529-0735,"org.eclipse.ecf.provider.filetransfer",1295648954703
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648954796
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.201.R36x_v20100823,"org.eclipse.equinox.p2.updatesite",1295648965343
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648992250
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk.install",1295648992265
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295648992656
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295649070234
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295649072578
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009241320,"org.eclipse.cdt.dsf.gdb.ui",1295649080250
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009241320,"org.eclipse.cdt.dsf",1295649080250
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009241320,"org.eclipse.cdt.dsf.gdb",1295649080250
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295649089031
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.OpenDebugConfigurations",1295649089046
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295649089390
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295649094281
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295649110312
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295649185703
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295649193750
closed,editor,org.eclipse.cdt.ui,5.2.1.201009241320,"org.eclipse.cdt.ui.editor.CEditor",1295649195828
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295649195859
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1295649195859
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1295649195859
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295649203625
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295649291578
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1295649294406
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295649304875
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295649306062
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295649306109
stopped,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1295649306234
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1295649306234
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1295649306234
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201009241320,"org.eclipse.cdt.debug.ui.memory.search",1295649306234
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.0.201009241320,"org.eclipse.cdt.debug.ui.memory.traditional",1295649306234
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201009241320,"org.eclipse.cdt.codan.checkers.ui",1295649306234
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,1.0.0.201009241320,"org.eclipse.cdt.codan.ui.cxx",1295649306234
stopped,bundle,org.eclipse.cdt.codan.ui,1.0.0.201009241320,"org.eclipse.cdt.codan.ui",1295649306234
stopped,bundle,org.eclipse.cdt.core.lrparser.xlc,1.0.0.201009241320,"org.eclipse.cdt.core.lrparser.xlc",1295649306234
stopped,bundle,org.eclipse.cdt.debug.edc.linux.x86,1.0.0.201009241320,"org.eclipse.cdt.debug.edc.linux.x86",1295649306234
stopped,bundle,org.eclipse.cdt.debug.edc.windows.ui,1.0.0.201009241320,"org.eclipse.cdt.debug.edc.windows.ui",1295649306234
stopped,bundle,org.eclipse.cdt.debug.edc.windows,1.0.0.201009241320,"org.eclipse.cdt.debug.edc.windows",1295649306234
stopped,bundle,org.eclipse.cdt.debug.edc.ui,1.0.0.201009241320,"org.eclipse.cdt.debug.edc.ui",1295649306234
stopped,bundle,org.eclipse.cdt.launch.remote,2.2.0.201009241320,"org.eclipse.cdt.launch.remote",1295649306234
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009241320,"org.eclipse.cdt.debug.mi.ui",1295649306234
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009241320,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1295649306234
stopped,bundle,org.eclipse.cdt.debug.gdbjtag.ui,7.0.0.201009241320,"org.eclipse.cdt.debug.gdbjtag.ui",1295649306234
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009241320,"org.eclipse.cdt.dsf.gdb.ui",1295649306234
stopped,bundle,org.eclipse.cdt.examples.dsf,2.1.0.201009241320,"org.eclipse.cdt.examples.dsf",1295649306234
stopped,bundle,org.eclipse.cdt.examples.dsf.pda.ui,2.1.0.201009241320,"org.eclipse.cdt.examples.dsf.pda.ui",1295649306234
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009241320,"org.eclipse.cdt.dsf.ui",1295649306234
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201009241320,"org.eclipse.cdt.gdb.ui",1295649306234
stopped,bundle,org.eclipse.cdt.debug.edc.x86,1.0.0.201009241320,"org.eclipse.cdt.debug.edc.x86",1295649306250
stopped,bundle,org.eclipse.cdt.debug.edc,1.0.0.201009241320,"org.eclipse.cdt.debug.edc",1295649306250
stopped,bundle,org.eclipse.cdt.debug.gdbjtag.core,7.0.0.201009241320,"org.eclipse.cdt.debug.gdbjtag.core",1295649306250
stopped,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009241320,"org.eclipse.cdt.dsf.gdb",1295649306250
stopped,bundle,org.eclipse.cdt.launch,6.1.0.201009241320,"org.eclipse.cdt.launch",1295649306250
stopped,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009241320,"org.eclipse.cdt.debug.ui",1295649306250
stopped,bundle,org.eclipse.cdt.managedbuilder.ui.tests,7.0.0.201009241320,"org.eclipse.cdt.managedbuilder.ui.tests",1295649306250
stopped,bundle,org.eclipse.cdt.managedbuilder.xlupc.ui,1.1.0.201009241320,"org.eclipse.cdt.managedbuilder.xlupc.ui",1295649306250
stopped,bundle,org.eclipse.cdt.managedbuilder.xlc.ui,6.1.0.201009241320,"org.eclipse.cdt.managedbuilder.xlc.ui",1295649306250
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201009241320,"org.eclipse.cdt.managedbuilder.ui",1295649306250
stopped,bundle,org.eclipse.cdt.make.ui,7.0.0.201009241320,"org.eclipse.cdt.make.ui",1295649306250
stopped,bundle,org.eclipse.cdt.managedbuilder.bupc.ui,1.0.3.201009241320,"org.eclipse.cdt.managedbuilder.bupc.ui",1295649306250
stopped,bundle,org.eclipse.cdt.ui.tests,5.1.0.201009241320,"org.eclipse.cdt.ui.tests",1295649306250
stopped,bundle,org.eclipse.cdt.ui,5.2.1.201009241320,"org.eclipse.cdt.ui",1295649306250
stopped,bundle,org.eclipse.rse.files.ui,3.1.101.v201009071110,"org.eclipse.rse.files.ui",1295649306250
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1295649306250
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1295649306250
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1295649306250
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1295649306250
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1295649306250
stopped,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1295649306250
stopped,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1295649306250
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1295649306250
stopped,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1295649306250
stopped,bundle,org.eclipse.mylyn.help.ui,3.4.1.v20100823-0100-e3x,"org.eclipse.mylyn.help.ui",1295649306250
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.4.1.v20100823-0100-e3x,"org.eclipse.mylyn.tasks.bugs",1295649306250
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1295649306250
